pubName,pubID,pubStreet,pubTown,pubPostCode
"The Port Jackson (JD Wetherspoon), Bishop&#039;s Stortford Town, Bishop&#039;s Stortford",81643,"Ground Floor Units D1/D2, Block 2",Bishop's Stortford,CM23 3AJ
